unix,date,symbol,open,high,low,close,Volume BTC,Volume ETH
1619308800000,2021-04-25 00:00:00,ETH/BTC,0.044303,0.044619,0.044212,0.044565,3.91228051220955,87.78818607
1619305200000,2021-04-24 23:00:00,ETH/BTC,0.044507,0.044776,0.043875,0.044296,32.776259903750166,739.93723821
1619301600000,2021-04-24 22:00:00,ETH/BTC,0.044954,0.044986,0.044499,0.044499,3.8452647646139995,86.412386
1619298000000,2021-04-24 21:00:00,ETH/BTC,0.045083,0.045083,0.044803,0.044918,14.003296224792042,311.75244278
1619294400000,2021-04-24 20:00:00,ETH/BTC,0.044806,0.045296,0.044512,0.045007,32.10235185795107,713.27464301
1619290800000,2021-04-24 19:00:00,ETH/BTC,0.044824,0.044921,0.044774,0.044774,7.3299208810035,163.70931525
1619287200000,2021-04-24 18:00:00,ETH/BTC,0.044903,0.045073,0.044776,0.044776,14.6746282429268,327.73423805
1619283600000,2021-04-24 17:00:00,ETH/BTC,0.044777,0.044895,0.044545,0.044874,4.25562851115936,94.83506064
1619280000000,2021-04-24 16:00:00,ETH/BTC,0.044766,0.045091,0.044698,0.044791,4.150270232825,92.658575
1619276400000,2021-04-24 15:00:00,ETH/BTC,0.044528,0.045039,0.044357,0.044784,4.7102915990232,105.17800105
1619272800000,2021-04-24 14:00:00,ETH/BTC,0.044644,0.044855,0.044464,0.044605,3.3490231680136,75.08178832
1619269200000,2021-04-24 13:00:00,ETH/BTC,0.044826,0.044878,0.044646,0.04474,3.258286031085,72.82713525
1619265600000,2021-04-24 12:00:00,ETH/BTC,0.044374,0.045047,0.044274,0.044978,13.82923076971118,307.46655631
1619262000000,2021-04-24 11:00:00,ETH/BTC,0.044616,0.044903,0.044248,0.044425,20.90494400968525,470.56711333
1619258400000,2021-04-24 10:00:00,ETH/BTC,0.04542,0.04542,0.044603,0.044666,19.9278785163047,446.15319295
1619254800000,2021-04-24 09:00:00,ETH/BTC,0.045669,0.045714,0.045434,0.045434,2.72121742896964,59.89385546
1619251200000,2021-04-24 08:00:00,ETH/BTC,0.045591,0.045888,0.045334,0.045683,30.389391001561243,665.22319028
1619247600000,2021-04-24 07:00:00,ETH/BTC,0.045417,0.045795,0.045417,0.045642,1.4944396584048598,32.74264183
1619244000000,2021-04-24 06:00:00,ETH/BTC,0.045904,0.045907,0.045354,0.045392,4.965333052977281,109.38784484
1619240400000,2021-04-24 05:00:00,ETH/BTC,0.045811,0.046029,0.045682,0.045963,4.4965355904030595,97.82946262
1619236800000,2021-04-24 04:00:00,ETH/BTC,0.045819,0.04611,0.045717,0.045822,5.026660615662,109.699721
1619233200000,2021-04-24 03:00:00,ETH/BTC,0.045669,0.046188,0.045669,0.045767,3.5189246547345197,76.88781555999999
1619229600000,2021-04-24 02:00:00,ETH/BTC,0.045493,0.04567,0.045151,0.04567,1.7337034171683,37.96153749
1619226000000,2021-04-24 01:00:00,ETH/BTC,0.045509,0.045808,0.045488,0.045646,0.8166026355822,17.8899057
1619222400000,2021-04-24 00:00:00,ETH/BTC,0.046229,0.046275,0.045331,0.045475,20.8809463038925,459.1741903
1619218800000,2021-04-23 23:00:00,ETH/BTC,0.045906,0.046363,0.045896,0.046296,6.024889165925519,130.13843887
1619215200000,2021-04-23 22:00:00,ETH/BTC,0.045922,0.045989,0.045784,0.045966,0.6056746634095199,13.17657972
1619211600000,2021-04-23 21:00:00,ETH/BTC,0.045943,0.04653,0.045854,0.045854,6.250926150235119,136.32237428
1619208000000,2021-04-23 20:00:00,ETH/BTC,0.046474,0.046542,0.045805,0.04597,17.538003244735698,381.50975081
1619204400000,2021-04-23 19:00:00,ETH/BTC,0.046382,0.04646,0.046247,0.04646,1.5977591212400002,34.389994
1619200800000,2021-04-23 18:00:00,ETH/BTC,0.045979,0.046435,0.045977,0.046355,6.45678576436175,139.28995285
1619197200000,2021-04-23 17:00:00,ETH/BTC,0.046654,0.046704,0.045906,0.046115,11.67599202920525,253.19293135
1619193600000,2021-04-23 16:00:00,ETH/BTC,0.046874,0.046965,0.046491,0.046657,26.695114322338537,572.15668222
1619190000000,2021-04-23 15:00:00,ETH/BTC,0.046088,0.046874,0.04593,0.046808,121.14502105498153,2588.12641119
1619186400000,2021-04-23 14:00:00,ETH/BTC,0.045494,0.046242,0.045413,0.046228,15.854958333377798,342.97305385
1619182800000,2021-04-23 13:00:00,ETH/BTC,0.045641,0.045773,0.045222,0.045535,10.8831044166551,239.00525786
1619179200000,2021-04-23 12:00:00,ETH/BTC,0.045803,0.045803,0.045433,0.045528,7.400640467912159,162.55140722
1619175600000,2021-04-23 11:00:00,ETH/BTC,0.046033,0.04626,0.045766,0.045822,14.41824341978118,314.65766269
1619172000000,2021-04-23 10:00:00,ETH/BTC,0.045601,0.046131,0.045541,0.046057,11.31547498497944,245.68415192
1619168400000,2021-04-23 09:00:00,ETH/BTC,0.045416,0.045767,0.045115,0.045634,14.652162325127682,321.07994752
1619164800000,2021-04-23 08:00:00,ETH/BTC,0.044519,0.045476,0.044327,0.04541,59.3667473313154,1307.34964394
1619161200000,2021-04-23 07:00:00,ETH/BTC,0.044986,0.045212,0.044379,0.044519,27.07555130703181,608.17968299
1619157600000,2021-04-23 06:00:00,ETH/BTC,0.04495,0.045096,0.044359,0.045079,49.487865417475696,1097.8030883
1619154000000,2021-04-23 05:00:00,ETH/BTC,0.0449,0.045169,0.043936,0.044951,26.652801345391847,592.93010935
1619150400000,2021-04-23 04:00:00,ETH/BTC,0.045294,0.045294,0.04464,0.0449,10.438182691080002,232.4762292
1619146800000,2021-04-23 03:00:00,ETH/BTC,0.044945,0.045557,0.044714,0.045365,22.92029738400945,505.24186893
1619143200000,2021-04-23 02:00:00,ETH/BTC,0.045376,0.045587,0.043436,0.044991,77.47209977574096,1721.94660656
1619139600000,2021-04-23 01:00:00,ETH/BTC,0.045909,0.0464,0.045194,0.045468,18.57780347441544,408.59073358
1619136000000,2021-04-23 00:00:00,ETH/BTC,0.046408,0.046887,0.04591,0.04598,65.06008663031021,1414.96491149
1619132400000,2021-04-22 23:00:00,ETH/BTC,0.046496,0.046847,0.046407,0.046407,57.80181992101703,1245.54097272
1619128800000,2021-04-22 22:00:00,ETH/BTC,0.046731,0.046945,0.046304,0.046574,130.72583314598697,2806.84143827
1619125200000,2021-04-22 21:00:00,ETH/BTC,0.046516,0.04687,0.045075,0.046731,223.9790219807785,4792.94305666
1619121600000,2021-04-22 20:00:00,ETH/BTC,0.047887,0.047989,0.046143,0.046539,49.82838453541196,1070.68017223
1619118000000,2021-04-22 19:00:00,ETH/BTC,0.047576,0.047879,0.047147,0.047879,102.46642168672389,2140.1119841
1619114400000,2021-04-22 18:00:00,ETH/BTC,0.047297,0.048126,0.047163,0.047576,205.0129288209072,4309.1669922
1619110800000,2021-04-22 17:00:00,ETH/BTC,0.04756,0.047709,0.047254,0.0473,132.755972626101,2806.68018237
1619107200000,2021-04-22 16:00:00,ETH/BTC,0.04773,0.048055,0.04752,0.04756,202.79907059004722,4264.06792662
1619103600000,2021-04-22 15:00:00,ETH/BTC,0.04747,0.04775,0.04732,0.04772,226.54298208835561,4747.33826673
1619100000000,2021-04-22 14:00:00,ETH/BTC,0.046625,0.047503,0.046617,0.04747,451.73773739157303,9516.27843673
1619096400000,2021-04-22 13:00:00,ETH/BTC,0.046334,0.046895,0.046257,0.046669,277.60374398782477,5948.35423917
1619092800000,2021-04-22 12:00:00,ETH/BTC,0.046305,0.04709,0.046304,0.046339,196.75618010499056,4246.01696422
